"Line","population","ala","arg","asp","gln","glu","gly","his","ile","leu","lys","met","phe","pro","ser","thr","trp","tyr","val","total","ShikFam","AspFam","AspFam_Asp","SerFam","GluFam","GluFam_glu","BCAA","PyrFam","ala_t","arg_t","asp_t","gln_t","glu_t","gly_t","his_t","ile_t","leu_t","lys_t","met_t","phe_t","pro_t","ser_t","trp_t","tyr_t","val_t","ile_BCAA","leu_BCAA","val_BCAA","arg_GluFam","gln_GluFam","glu_GluFam","his_GluFam","pro_GluFam","phe_ShikFam","trp_ShikFam","tyr_ShikFam","gly_SerFam","ser_SerFam","ala_PyrFam","leu_PyrFam","val_PyrFam","asp_AspFam","ile_AspFam","lys_AspFam","met_AspFam","thr_AspFam"
7520,4,0.694339623,0.905660377,3.124528302,0.135849057,4.316981132,0.452830189,0.135849057,0.120754717,0.135849057,0.316981132,0.120754717,0.422641509,0.196226415,0.694339623,0.935849057,0.226415094,0.39245283,0.347169811,13.6754717,1.041509433,4.618867925,1.47826086966262,1.147169812,5.690566038,1.31818181826605,0.603773585,1.177358491,0.0507726269507764,0.0662251655275628,0.228476821168808,0.00993377486204004,0.315673289134151,0.0331125828003432,0.00993377486204004,0.00883002207521661,0.00993377486204004,0.0231788079383031,0.00883002207521661,0.0309050772266963,0.0143487858630865,0.0507726269507764,0.0165562913636098,0.0286975717261731,0.0253863134388264,0.2,0.225000000621094,0.574999999378906,0.159151193563567,0.0238726791136133,0.758620689606695,0.0238726791136133,0.0344827586025107,0.40579710140753,0.21739130422259,0.37681159436988,0.394736842151143,0.605263157848857,0.589743589830703,0.115384615678624,0.294871794490672,0.67647058819072,0.0261437908510883,0.0686274509570438,0.0261437908510883,0.20261437915006
7521,4,0.770909091,0.450909091,1.992727273,0.087272727,3.607272727,0.392727273,0.087272727,0.145454545,0.116363636,0.189090909,0.043636364,0.276363636,0.203636364,0.567272727,1.716363636,0.072727273,0.261818182,0.32,11.30181818,0.610909091,4.087272727,2.05109489009337,0.96,4.436363636,1.22983870966959,0.581818181,1.207272727,0.0682110682300854,0.0398970399115021,0.176319176371673,0.00772200769911873,0.319176319203535,0.0347490347787563,0.00772200769911873,0.0128700128318645,0.0102960102654916,0.0167310167256646,0.00386100389380003,0.0244530244247833,0.0180180180530917,0.0501930501769937,0.00643500646017294,0.0231660231858375,0.0283140283185833,0.249999999570312,0.19999999965625,0.550000000773437,0.101639344291118,0.019672131087678,0.813114754103534,0.019672131087678,0.0459016394299919,0.452380951718396,0.119047619476332,0.428571428805272,0.409090909375,0.590909090625,0.638554217087023,0.0963855418892437,0.265060241023733,0.487544484085023,0.0355871885032643,0.0462633451765745,0.0106761566733102,0.419928825561828
7522,4,0.569491525,0.461016949,6.766101695,0.162711864,4.311864407,0.325423729,0.122033898,0.081355932,0.108474576,0.216949153,0.054237288,0.230508475,0.203389831,0.840677966,2.372881356,0.122033898,0.284745763,0.284745763,17.51864407,0.637288136,9.491525424,1.40280561124495,1.166101695,5.261016949,1.2201257860658,0.474576271,0.962711864,0.0325077399098046,0.0263157894616669,0.386222910172979,0.00928792567220643,0.246130030941373,0.0185758514014949,0.00696594425415482,0.00464396283610322,0.00619195044813762,0.0123839009533573,0.00309597522406881,0.0131578947593745,0.0116099071473401,0.0479876160872307,0.00696594425415482,0.0162538699834433,0.0162538699834433,0.171428571067347,0.228571428089796,0.600000000842857,0.0876288659529274,0.0309278349751236,0.819587628931625,0.0231958762313427,0.0386597939089818,0.361702128093594,0.191489361101177,0.446808510805229,0.279069767581463,0.720930232418537,0.591549295584457,0.112676056103948,0.295774648311595,0.712857142845704,0.0085714285497551,0.0228571429047041,0.00571428569983673,0.25
7523,4,0.625454545,0.625454545,4.145454545,0.116363636,4.203636364,0.349090909,0.145454545,0.072727273,0.101818182,0.247272727,0.043636364,0.407272727,0.189090909,0.567272727,2.196363636,0.072727273,0.421818182,0.276363636,14.80727273,0.901818182,6.705454545,1.61754385971684,0.916363636,5.279999999,1.25605536297525,0.450909091,1.003636363,0.0422396856196759,0.0422396856196759,0.279960707186893,0.00785854614295336,0.283889980325904,0.0235756384963945,0.0098231826786917,0.00491159137311304,0.00687622790885138,0.0166994105875431,0.0029469548373747,0.0275049115678711,0.0127701375160664,0.0383104125481992,0.00491159137311304,0.0284872298695075,0.0186640471232814,0.161290323152966,0.225806451970604,0.612903224876431,0.118457300211829,0.0220385674284164,0.79614325090836,0.0275482092855205,0.0358126721658736,0.451612902832336,0.0806451615764828,0.467741935591181,0.380952381004346,0.619047618995654,0.62318840573934,0.101449275607803,0.275362318652857,0.61822125810861,0.0108459870262233,0.0368763557102004,0.00650759224556044,0.327548806909405
7525,4,0.584615385,0.461538462,1.938461538,0.092307692,4.015384615,0.138461538,0.107692308,0.107692308,0.123076923,0.230769231,0.061538462,0.369230769,0.215384615,0.538461538,1.384615385,0.153846154,0.353846154,0.276923077,11.15384615,0.876923077,3.723076924,1.92063492156841,0.676923076,4.892307692,1.21839080463778,0.507692308,0.984615385,0.0524137931560048,0.0413793104004756,0.173793103466825,0.00827586204423306,0.360000000089655,0.0124137930663496,0.00965517244470868,0.00965517244470868,0.0110344827555291,0.0206896552002378,0.00551724142259215,0.0331034482665874,0.0193103447997622,0.0482758620442331,0.0137931034668252,0.0317241379557669,0.0248275862223543,0.212121212598714,0.242424242125804,0.545454545275482,0.0943396227417824,0.0188679244665955,0.820754716954136,0.0220125786806297,0.0440251571568569,0.421052631278855,0.175438596651277,0.403508772069868,0.204545454142562,0.795454545857438,0.593750000158692,0.124999999873047,0.281249999968262,0.520661156771737,0.0289256199101837,0.0619834711209958,0.0165289257397036,0.37190082645738
7571,4,0.415384615,0.4,2.061538462,0.107692308,2.846153846,0.184615385,0.061538462,0.061538462,0.092307692,0.169230769,0.046153846,0.307692308,0.169230769,0.446153846,2.584615385,0.138461538,0.276923077,0.230769231,10.6,0.723076923,4.923076924,2.38805970140566,0.630769231,3.584615385,1.25945945966267,0.384615385,0.738461538,0.0391872278301887,0.0377358490566038,0.194484760566038,0.0101596516981132,0.268505079811321,0.017416545754717,0.00580551528301887,0.00580551528301887,0.00870827283018868,0.0159651668867925,0.00435413641509434,0.0290275762264151,0.0159651668867925,0.0420899854716981,0.013062409245283,0.0261248185849057,0.0217706821698113,0.16000000104,0.23999999896,0.6,0.111587982820645,0.030042918537549,0.793991416180902,0.0171673821011623,0.0472103003597414,0.425531915364418,0.191489361084201,0.382978723551381,0.292682927331945,0.707317072668055,0.562499999830729,0.124999999661458,0.312500000507812,0.418750000015234,0.0125000000914062,0.0343749999466797,0.00937499996699219,0.524999999979687
8213,4,1.916981132,1.132075472,1.871698113,0.452830189,5.041509434,0.498113208,0.166037736,0.241509434,0.211320755,0.362264151,0.060377358,0.467924528,0.301886792,1.026415094,1.19245283,0.347169811,0.543396226,0.618867925,16.45283019,1.358490565,3.728301886,1.99193548366846,1.524528302,7.094339623,1.40718562880309,1.071698114,2.747169812,0.11651376145395,0.0688073394623664,0.113761467868161,0.0275229357971025,0.306422018326319,0.0302752293828907,0.0100917431276302,0.014678899083684,0.0128440367134185,0.022018348625526,0.0036697247405311,0.0284403669518454,0.0183486238242151,0.0623853210752672,0.0211009174100034,0.0330275229078992,0.0376146789247328,0.225352112544634,0.197183098709829,0.577464788745537,0.159574468119596,0.0638297872760299,0.71063829784175,0.0234042553392429,0.0425531914233816,0.34444444448534,0.25555555551466,0.4,0.326732673540094,0.673267326459906,0.697802197602192,0.0769230770070795,0.225274725390729,0.502024291549013,0.0647773279591126,0.0971659919386689,0.0161943318556688,0.319838056697536
8214,4,1.122807018,0.378947368,2.105263158,0.210526316,3.256140351,0.505263158,0.084210526,0.112280702,0.126315789,0.224561404,0.056140351,0.294736842,0.252631579,0.589473684,1.277192982,0.238596491,0.266666667,0.30877193,11.41052632,0.8,3.775438597,1.79333333348533,1.094736842,4.18245614,1.28448275846449,0.547368421,1.557894737,0.0984009840135052,0.0332103320541659,0.184501844959593,0.018450184513487,0.285362853533999,0.0442804427973135,0.00738007377033946,0.00984009841887819,0.0110701106555092,0.0196801968377564,0.0049200492094391,0.0258302582838265,0.0221402213986567,0.0516605165676529,0.0209102090743874,0.0233702337229261,0.0270602706080958,0.205128205596647,0.230769229926035,0.564102564477318,0.0906040267525674,0.050335570524357,0.778523490027561,0.0201342281141052,0.0604026845814096,0.3684210525,0.29824561375,0.33333333375,0.461538461678994,0.538461538321006,0.720720720940467,0.0810810807688093,0.198198198290723,0.557620817796603,0.0297397770127209,0.0594795540254419,0.0148698885063605,0.338289962658874
8222,4,0.771428571,0.685714286,3.614285714,0.485714286,4.128571429,0.428571429,0.171428571,0.228571429,0.271428571,0.3,0.1,0.242857143,0.257142857,1.057142857,1.271428571,0.314285714,0.414285714,0.442857143,15.18571429,0.971428571,5.514285714,1.5256916996463,1.485714286,5.728571429,1.38754325255493,0.942857143,1.485714285,0.0507996236639324,0.0451552210785075,0.238005644316649,0.0319849482694304,0.271872060158456,0.02822201319053,0.0112888052367012,0.0150517403814529,0.0178739416412397,0.0197554092136156,0.00658513640453853,0.0159924741347152,0.0169332078879775,0.0696142991242857,0.0206961429668779,0.0272812793714164,0.0291627469437923,0.242424242842057,0.287878787380624,0.469696969777319,0.119700748170596,0.0847880299687191,0.720698254384985,0.0299251869553672,0.0448877805203326,0.250000000257353,0.323529411613322,0.426470588129325,0.288461538694527,0.711538461305473,0.519230769191938,0.182692307491679,0.298076923316383,0.655440414489919,0.0414507772819405,0.0544041450805391,0.0181347150268464,0.230569948120755
8234,4,0.8,0.740740741,8.088888889,0.237037037,5.051851852,0.355555556,0.148148148,0.133333333,0.192592593,0.340740741,0.103703704,0.459259259,0.222222222,0.933333333,2.91e-05,0.296296296,0.474074074,0.459259259,19.03706616,1.229629629,8.666695767,1.07143216898254,1.288888889,6.4,1.26686217005083,0.785185185,1.451851852,0.0420232820160562,0.0389104463247818,0.424902073723738,0.0124513428176267,0.265369243849915,0.0186770142527046,0.00778208925445054,0.00700388031849967,0.0101167160623032,0.0178988053167537,0.00544746249912702,0.0241244766993025,0.0116731338816758,0.0490271623345559,0.0155641785089011,0.0249026856352534,0.0241244766993025,0.169811320370239,0.245283019444642,0.584905660185119,0.11574074078125,0.03703703703125,0.789351851875,0.023148148125,0.0347222221875,0.373493975884018,0.240963855304108,0.385542168811874,0.275862069286564,0.724137930713436,0.551020408107039,0.132653061491566,0.316326530401395,0.933330199474625,0.015384563688931,0.0393161073332505,0.0119657718221598,3.35768103350339e-06
8235,4,0.698181818,0.741818182,2.123636364,0.16,4.101818182,0.48,0.116363636,0.16,0.174545455,0.290909091,0.130909091,0.334545455,0.363636364,0.930909091,2.094545455,0.174545455,0.48,0.465454545,14.02181818,0.98909091,4.800000001,2.2602739726866,1.410909091,5.483636364,1.33687943265351,0.8,1.338181818,0.0497925311138216,0.0529045643351795,0.151452282203248,0.0114107883832224,0.292531120382849,0.0342323651496671,0.00829875516186447,0.0114107883832224,0.0124481328141141,0.0207468879759786,0.00933609959275624,0.0238589211973365,0.0259336099878026,0.066390041508868,0.0124481328141141,0.0342323651496671,0.0331950207187753,0.2,0.21818181875,0.58181818125,0.135278514613045,0.0291777188309564,0.748010610063129,0.0212201590834735,0.0663129974093957,0.338235294266328,0.176470588532656,0.485294117201016,0.34020618554509,0.65979381445491,0.521739130369801,0.130434782966092,0.347826086664107,0.442424242407828,0.0333333333263889,0.0606060606123737,0.0272727272859849,0.436363636367424
8236,4,0.673684211,0.687719298,3.649122807,0.126315789,4.926315789,0.336842105,0.098245614,0.098245614,0.140350877,0.224561404,0.084210526,0.336842105,0.224561404,0.659649123,1.403508772,0.294736842,0.294736842,0.294736842,14.55438596,0.926315789,5.459649123,1.49615384621392,0.996491228,6.063157894,1.230769230738,0.533333333,1.10877193,0.0462873674541471,0.0472516875593424,0.250723240199135,0.00867888135900445,0.338476374237914,0.0231436836927197,0.00675024107990606,0.00675024107990606,0.00964320153290754,0.0154291225076183,0.00578592090600296,0.0231436836927197,0.0154291225076183,0.045323047280244,0.0202507232397182,0.0202507232397182,0.0202507232397182,0.184210526365132,0.263157894539474,0.552631579095395,0.113425925899201,0.0208333332577402,0.812500000020616,0.0162037036998859,0.0370370371225566,0.363636363538223,0.318181818230888,0.318181818230888,0.338028168773805,0.661971831226195,0.607594937039937,0.126582278286933,0.265822784673129,0.668380462698097,0.0179948586047624,0.041131105486978,0.0154241644660358,0.257069408744127
8239,4,0.770909091,0.654545455,1.789090909,0.145454545,4.552727273,0.436363636,0.087272727,0.072727273,0.087272727,0.218181818,0.058181818,0.581818182,0.232727273,0.581818182,0.654545455,0.087272727,0.305454545,0.276363636,11.59272727,0.974545454,2.792727273,1.56097560998785,1.018181818,5.672727273,1.24600638976162,0.436363636,1.134545454,0.0664993726709142,0.0564617315455917,0.154328732776269,0.0125470514066532,0.392722710279028,0.0376411543062205,0.0075282308439919,0.00627352574645707,0.0075282308439919,0.0188205771531102,0.00501882056266127,0.0501882057991346,0.020075282336906,0.0501882057991346,0.0075282308439919,0.0263488079971021,0.0238393977157715,0.166666667430556,0.199999999541667,0.633333333027778,0.115384615459196,0.0256410255596647,0.802564102573595,0.0153846153357988,0.0410256410717456,0.597014925893852,0.0895522385762419,0.313432835529906,0.428571428290816,0.571428571709184,0.679487179893984,0.0769230767196745,0.243589743386341,0.640624999904887,0.0260416667617798,0.0781249999272664,0.0208333332661947,0.234375000139872
8240,4,0.353846154,0.538461538,2.107692308,0.169230769,3.338461538,0.184615385,0.261538462,0.107692308,0.123076923,0.2,0.061538462,0.276923077,0.153846154,0.769230769,2.353846154,0.169230769,0.246153846,0.323076923,11.73846154,0.692307692,4.830769232,2.29197080316906,0.953846154,4.461538461,1.33640552997738,0.553846154,0.8,0.0301441677680021,0.045871559587697,0.179554390566245,0.0144167758631171,0.284403669648178,0.015727391904885,0.0222804718581546,0.00917431195161542,0.0104849279081933,0.0170380078614629,0.00524246399669168,0.0235910878147325,0.0131061599065392,0.0655307994475058,0.0144167758631171,0.0209698558163867,0.0275229357696562,0.194444444945988,0.222222222021605,0.583333333032407,0.120689655083532,0.0379310344356124,0.748275862055826,0.0586206897656956,0.0344827586593341,0.400000000288889,0.244444444219753,0.355555555491358,0.193548387468783,0.806451612531218,0.4423076925,0.15384615375,0.40384615375,0.43630573243661,0.0222929936885878,0.0414012738748022,0.0127388535954805,0.487261146404519
8241,4,0.471428571,0.585714286,2.157142857,0.185714286,4.685714286,0.257142857,0.1,0.114285714,0.142857143,0.214285714,0.071428571,0.271428571,0.328571429,0.771428571,1.742857143,0.157142857,0.357142857,0.285714286,12.9,0.785714285,4.299999999,1.99337748311214,1.028571428,5.885714287,1.25609756117341,0.542857143,0.9,0.0365448504651163,0.0454042082170543,0.167220376511628,0.0143964562790698,0.363233665581395,0.0199335548062015,0.00775193798449612,0.0088593576744186,0.0110741971317829,0.0166112956589147,0.00553709852713178,0.021040974496124,0.0254706534108527,0.0598006644186046,0.0121816168217054,0.0276854927906977,0.0221483942635659,0.210526315207756,0.263157894930748,0.526315789861496,0.0995145631336012,0.0315533980999034,0.796116504729004,0.0169902912584245,0.0558252427790673,0.34545454522314,0.2,0.454545454776859,0.25,0.75,0.523809523333333,0.158730158888889,0.317460317777778,0.501661129651549,0.0265780730294368,0.0498338869883335,0.0166112955852584,0.405315614745422
8244,4,0.423529412,0.533333333,2.603921569,0.156862745,4.031372549,0.188235294,0.094117647,0.141176471,0.156862745,0.235294118,0.078431373,0.250980392,0.235294118,0.721568627,1.584313725,0.17254902,0.376470588,0.282352941,12.26666667,0.8,4.643137256,1.78313253028705,0.909803921,5.050980392,1.25291828790493,0.580392157,0.862745098,0.0345268542297481,0.0434782608305766,0.212276214806447,0.012787723773699,0.328644501187868,0.0153452685284388,0.00767263426421939,0.01150895143709,0.012787723773699,0.0191815857013094,0.00639386192761036,0.0204603580379184,0.0191815857013094,0.0588235293590154,0.0140664961918298,0.0306905370568776,0.0230179027926582,0.243243243895179,0.270270270037436,0.486486486067385,0.105590062049087,0.0310559006026725,0.798136645983638,0.0186335403616035,0.0465838510029995,0.31372549,0.215686275,0.470588235,0.206896551724138,0.793103448275862,0.490909091204132,0.18181818171281,0.327272727083058,0.560810810758423,0.0304054054868974,0.0506756757397051,0.0168918919850256,0.341216216029949
8246,4,0.430769231,0.492307692,3.292307692,0.123076923,3.661538462,0.461538462,0.076923077,0.107692308,0.123076923,0.2,0.076923077,0.246153846,0.123076923,0.707692308,1.784615385,0.169230769,0.292307692,0.323076923,12.69230769,0.707692307,5.461538462,1.65887850496812,1.16923077,4.476923077,1.22268907549714,0.553846154,0.876923077,0.0339393939637466,0.0387878787706887,0.25939393941686,0.00969696969267218,0.288484848573664,0.0363636364066116,0.0060606060677686,0.00848484851063361,0.00969696969267218,0.0157575757604408,0.0060606060677686,0.0193939393853444,0.00969696969267218,0.0557575757919559,0.0133333333175758,0.0230303030102479,0.0254545454531129,0.194444444945988,0.222222222021605,0.583333333032407,0.109965635668214,0.0274914089170534,0.8178694158966,0.0171821306010793,0.0274914089170534,0.347826087079395,0.239130434690454,0.413043478230151,0.394736842240305,0.605263157759695,0.491228070395506,0.140350877092952,0.368421052511542,0.60281690130117,0.0197183099138266,0.0366197183067645,0.0140845070551478,0.326760563423091
8256,4,0.681481481,0.459259259,1.866666667,0.118518519,3.925925926,0.133333333,0.074074074,0.133333333,0.118518519,0.192592593,0.059259259,0.355555556,0.222222222,0.562962963,0.696296296,0.162962963,0.340740741,0.281481481,10.38518519,0.85925926,2.948148148,1.57936507900368,0.696296296,4.8,1.22264150941089,0.533333333,1.081481481,0.0656205420059534,0.044222539184205,0.179743223914527,0.0114122682293738,0.378031383569386,0.0128388016737909,0.00713266760724948,0.0128388016737909,0.0114122682293738,0.0185449358366232,0.00570613406654138,0.0342368045918303,0.0213980028217484,0.0542082738728706,0.0156918687552071,0.0328102710511222,0.0271041368882898,0.24999999953125,0.222222223263889,0.527777777204861,0.0956790122916666,0.024691358125,0.817901234583333,0.01543209875,0.04629629625,0.413793103608799,0.189655172293401,0.3965517240978,0.191489361304889,0.808510638695111,0.630136986136705,0.109589041589886,0.26027397227341,0.633165829290611,0.0452261305424737,0.0653266333073028,0.0201005024256332,0.236180904433979
8264,4,0.581818182,0.378181818,3.767272727,0.145454545,3.810909091,0.261818182,0.087272727,0.116363636,0.116363636,0.247272727,0.058181818,0.32,0.189090909,0.625454545,2.109090909,0.145454545,0.363636364,0.290909091,13.61454545,0.829090909,6.298181817,1.67181467162199,0.887272727,4.61090909,1.20992366385473,0.523636363,0.989090909,0.0427350427626653,0.0277777777736972,0.276709401781754,0.0106837606539409,0.279914530014662,0.0192307692505445,0.00641025639236454,0.00854700852315271,0.00854700852315271,0.0181623931484249,0.00427350426157636,0.0235042735121208,0.0138888888868486,0.0459401709221221,0.0106837606539409,0.0267094017450285,0.0213675213813326,0.222222221797839,0.222222221797839,0.555555556404321,0.0820189274215337,0.0315457412325603,0.826498422895603,0.0189274447395362,0.0410094637107669,0.385964912323022,0.175438595962219,0.438596491714758,0.295081967508734,0.704918032491266,0.588235294355536,0.117647058466696,0.294117647177768,0.598152425011201,0.0184757505230974,0.0392609699409699,0.00923787526154868,0.334872979263183
8265,4,1.061818182,0.683636364,2.603636364,0.189090909,4.334545455,0.305454545,0.16,0.16,0.145454545,0.276363636,0.058181818,0.436363636,0.261818182,0.581818182,0.887272727,0.261818182,0.450909091,0.407272727,13.26545455,1.149090909,3.985454545,1.53072625659487,0.887272727,5.62909091,1.29865771819435,0.712727272,1.614545454,0.0800438596354017,0.0515350877290519,0.19627192978472,0.0142543859531749,0.326754385887214,0.0230263157473183,0.012061403504639,0.012061403504639,0.0109649122426792,0.0208333332987824,0.0043859648970717,0.0328947368034215,0.0197368421122064,0.0438596491214845,0.0197368421122064,0.0339912280653813,0.0307017543548856,0.224489796147439,0.204081632223553,0.571428571629009,0.121447028468759,0.033591731244575,0.770025839749673,0.0284237726052287,0.0465116279317649,0.379746835156626,0.227848101442077,0.392405063401298,0.34426229467549,0.655737705324509,0.657657657992452,0.0900900898389944,0.252252252168554,0.653284671698595,0.0401459854060385,0.0693430656100984,0.0145985401020299,0.222627737183238
8271,4,0.642857143,0.742857143,3.342857143,0.157142857,4.257142857,0.128571429,0.128571429,0.157142857,0.142857143,0.214285714,0.085714286,0.314285714,0.171428571,0.757142857,1.542857143,0.114285714,0.285714286,0.314285714,13.5,0.714285714,5.342857143,1.59829059826503,0.885714286,5.457142857,1.28187919464033,0.614285714,1.1,0.0476190476296296,0.055026455037037,0.24761904762963,0.0116402116296296,0.315343915333333,0.00952380955555555,0.00952380955555555,0.0116402116296296,0.0105820105925926,0.0158730158518519,0.00634920637037037,0.0232804232592593,0.0126984126666667,0.0560846560740741,0.00846560844444444,0.0211640211851852,0.0232804232592593,0.255813953374797,0.232558139875608,0.511627906749594,0.136125654480003,0.0287958114929004,0.780104712036128,0.0235602095032346,0.0314136124877333,0.439999999776,0.159999999664,0.40000000056,0.145161290759625,0.854838709240375,0.584415584545455,0.12987013,0.285714285454545,0.62566844920787,0.029411764678358,0.0401069518171094,0.0160427808017101,0.288770053494953
8274,4,0.666666667,0.8,4.37037037,0.266666667,4.474074074,0.488888889,0.148148148,0.103703704,0.103703704,0.237037037,0.059259259,0.37037037,0.444444444,0.918518519,1.585185185,0.237037037,0.37037037,0.4,16.04444444,0.977777777,6.355555555,1.45423728813172,1.407407408,6.133333333,1.37086092710051,0.607407408,1.170370371,0.0415512465696818,0.0498614958586874,0.272391505130856,0.0166204986403381,0.278855032390265,0.0304709141427897,0.00923361033496776,0.00646352725940818,0.00646352725940818,0.0147737765484138,0.00369344412152173,0.0230840258374194,0.0277008310049033,0.0572483841640577,0.0147737765484138,0.0230840258374194,0.0249307479293437,0.170731707638311,0.170731707638311,0.658536584723379,0.130434782615785,0.043478260926276,0.729468599061384,0.0241545893491388,0.0724637680474165,0.378787878710399,0.242424242579201,0.378787878710399,0.347368420985319,0.652631579014681,0.569620253142926,0.0886075951422048,0.341772151714869,0.687645687647521,0.0163170163650627,0.0372960372934699,0.00932400928403182,0.249417249409914
8275,4,0.666666667,0.562962963,2.222222222,0.177777778,4.592592593,0.4,0.118518519,0.207407407,0.207407407,0.207407407,0.088888889,0.325925926,0.311111111,1.111111111,1.185185185,0.237037037,0.4,0.4,13.42222222,0.962962963,3.91111111,1.759999999676,1.511111111,5.762962964,1.25483870979191,0.814814814,1.274074074,0.0496688742052432,0.0419426048662157,0.16556291391814,0.013245033131332,0.342163355495391,0.0298013245082453,0.00883002211238908,0.0154525386035517,0.0154525386035517,0.0154525386035517,0.00662251656566598,0.0242825607159408,0.0231788079425793,0.0827814569590698,0.0176600441502748,0.0298013245082453,0.0298013245082453,0.2545454543,0.2545454543,0.4909090914,0.097686375310185,0.0308483290818525,0.796915167022406,0.0205655527790756,0.0539845758064809,0.338461538525444,0.246153846105917,0.415384615368639,0.264705882372405,0.735294117627595,0.523255814245538,0.162790697364116,0.313953488390346,0.568181818286415,0.0530303029412018,0.0530303029412018,0.0227272727621384,0.303030303069043
8296,4,1.676923077,0.523076923,1.553846154,0.553846154,2.553846154,0.461538462,0.092307692,0.138461538,0.138461538,0.307692308,0.107692308,0.261538462,0.215384615,0.615384615,1.615384615,0.215384615,0.307692308,0.369230769,11.70769231,0.784615385,3.723076923,2.39603960367366,1.076923077,3.938461538,1.54216867442517,0.646153845,2.184615384,0.143232588677418,0.044678055175162,0.132720105111816,0.047306176087916,0.218134034135716,0.039421813435068,0.00788436265284802,0.011826543979272,0.011826543979272,0.026281208956712,0.00919842315193198,0.022339027630288,0.01839684621845,0.05256241782801,0.01839684621845,0.026281208956712,0.031537450696806,0.214285713954082,0.214285713954082,0.571428572091837,0.132812499996033,0.140625000055542,0.648437500115051,0.0234374999246216,0.0546874999087524,0.33333333375817,0.274509803296809,0.392156862945021,0.428571428969388,0.571428571030612,0.767605634054255,0.0633802814967268,0.169014084449018,0.417355371950772,0.0371900825214295,0.0826446281835257,0.028925619917953,0.43388429742632
8300,4,0.413793103,0.593103448,2.731034483,0.137931034,4.137931034,0.455172414,0.137931034,0.165517241,0.137931034,0.248275862,0.096551724,0.303448276,0.331034483,0.689655172,1.724137931,0.248275862,0.344827586,0.413793103,13.31034483,0.896551724,4.965517241,1.81818181788223,1.144827586,5.337931033,1.28999999979217,0.717241378,0.96551724,0.0310880828622379,0.0445595854634218,0.205181347131185,0.0103626942623695,0.310880828922897,0.0341968912010524,0.0103626942623695,0.0124352331298693,0.0103626942623695,0.0186528497323687,0.00725388599868453,0.0227979274673683,0.0248704663348681,0.0518134714621064,0.0186528497323687,0.0259067357310532,0.0310880828622379,0.230769230661982,0.192307691985947,0.576923077352071,0.111111111090296,0.0258397931983922,0.775193798574505,0.0258397931983922,0.0620155039384152,0.338461538667456,0.276923076888757,0.384615384443787,0.39759036169836,0.60240963830164,0.428571428719388,0.142857142561224,0.428571428719388,0.550000000090625,0.0333333332594907,0.0499999999899306,0.019444444418152,0.347222222241802
8304,4,0.683636364,0.465454545,2.632727273,0.130909091,4.087272727,0.392727273,0.101818182,0.087272727,0.087272727,0.232727273,0.087272727,0.392727273,0.290909091,0.436363636,1.032727273,0.130909091,0.305454545,0.305454545,11.88363636,0.829090909,4.072727273,1.54696132591019,0.829090909,5.076363636,1.24199288255618,0.479999999,1.076363636,0.0575275398278848,0.0391676866322423,0.22154222775292,0.0110159118837258,0.343941248552308,0.0330477356511774,0.00856793147446999,0.00734394122776742,0.00734394122776742,0.0195838433581958,0.00734394122776742,0.0330477356511774,0.0244798041767074,0.0367197062229864,0.0110159118837258,0.0257037943392606,0.0257037943392606,0.181818181628788,0.181818181628788,0.636363636742424,0.091690544329634,0.0257879656358014,0.80515759312716,0.0200573066275113,0.057306590279893,0.473684210907202,0.157894736969067,0.36842105212373,0.473684210907202,0.526315789092798,0.635135135687546,0.081081080855095,0.283783783457359,0.646428571452248,0.0214285713601722,0.0571428572059949,0.0214285713601722,0.253571428621413
8306,4,0.548148148,0.562962963,2.725925926,0.118518519,3.703703704,0.266666667,0.088888889,0.059259259,0.088888889,0.192592593,0.059259259,0.311111111,0.222222222,0.651851852,1.540740741,0.207407407,0.296296296,0.266666667,11.91111111,0.814814814,4.577777778,1.67934782612284,0.918518519,4.696296297,1.26800000008856,0.414814815,0.903703704,0.0460199004893675,0.0472636815995582,0.228855721420602,0.00995024879756999,0.310945273685723,0.0223880597315661,0.00746268657718868,0.00497512435680738,0.00746268657718868,0.016169154264568,0.00497512435680738,0.0261194029781828,0.0186567164009941,0.0547263681767469,0.0174129352908034,0.0248756218679921,0.0223880597315661,0.142857142168367,0.214285714457908,0.642857143373724,0.119873817024625,0.0252365931586791,0.788643533067948,0.0189274448157759,0.0473186119329728,0.381818182063636,0.2545454543,0.363636363636364,0.290322580855879,0.709677419144121,0.606557376686375,0.0983606558284063,0.295081967485219,0.595469255650705,0.0129449837615075,0.0420711974979577,0.0129449837615075,0.336569579328322
